name:RABGEF1,pagerank:0.15000000000000002,EntrezGeneId:27342
name:BX113955,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TMEM200B,pagerank:0.15000000000000002,EntrezGeneId:399474
name:PANK3,pagerank:0.15000000000000002,EntrezGeneId:79646
name:BQ574725,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PPP1R1B,pagerank:0.15000000000000002,EntrezGeneId:84152
name:AI652932,pagerank:0.15000000000000002,EntrezGeneId:NA
name:NEIL3,pagerank:0.15000000000000002,EntrezGeneId:55247
name:LOC441869,pagerank:0.15000000000000002,EntrezGeneId:441869
name:CR743298,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MEX3D,pagerank:0.15000000000000002,EntrezGeneId:399664
name:SETD6,pagerank:0.15000000000000002,EntrezGeneId:79918
name:PRAMEF8,pagerank:0.15000000000000002,EntrezGeneId:391002
name:BM929281,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FAM154A,pagerank:0.15000000000000002,EntrezGeneId:158297
name:OR8B4,pagerank:0.15000000000000002,EntrezGeneId:283162
name:KCTD8,pagerank:0.15000000000000002,EntrezGeneId:386617
name:TMEM33,pagerank:0.15000000000000002,EntrezGeneId:55161
name:GLTPD2,pagerank:0.15000000000000002,EntrezGeneId:388323
name:BRWD1-IT2,pagerank:0.15000000000000002,EntrezGeneId:257357
name:AW662202,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C16orf82,pagerank:0.15000000000000002,EntrezGeneId:162083
name:NAIF1,pagerank:0.15000000000000002,EntrezGeneId:203245
name:MKRN1,pagerank:0.15000000000000002,EntrezGeneId:23608
name:OTOP1,pagerank:0.15000000000000002,EntrezGeneId:133060
name:BE645857,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MRRF,EntrezGeneId:92399,pagerank:0.15000000000000002
name:BQ932514,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LRIT1,pagerank:0.15000000000000002,EntrezGeneId:26103
name:AI701583,pagerank:0.15000000000000002,EntrezGeneId:NA
name:WFIKKN2,pagerank:0.15000000000000002,EntrezGeneId:124857
name:DHX32,pagerank:0.15000000000000002,EntrezGeneId:55760
name:BM422346,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C9orf95,pagerank:0.15000000000000002,EntrezGeneId:54981
name:AK302783,pagerank:0.15000000000000002,EntrezGeneId:653203
name:P2RY10,pagerank:0.15000000000000002,EntrezGeneId:27334
name:AV727348,pagerank:0.15000000000000002,EntrezGeneId:NA
name:INVS,EntrezGeneId:27130,pagerank:0.15000000000000002
name:CR627024,pagerank:0.15000000000000002,EntrezGeneId:NA
name:WWP1,EntrezGeneId:11059,pagerank:0.15000000000000002
name:AX746755,pagerank:0.15000000000000002,EntrezGeneId:NA
name:NRXN1,pagerank:0.15000000000000002,EntrezGeneId:9378
name:CCNH,EntrezGeneId:902,pagerank:0.15000000000000002
name:MYO5C,pagerank:0.15000000000000002,EntrezGeneId:55930
name:RNF39,pagerank:0.15000000000000002,EntrezGeneId:80352
name:DA430127,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CTSH,EntrezGeneId:1512,pagerank:0.15000000000000002
name:RAD54L,pagerank:0.15000000000000002,EntrezGeneId:8438
name:DA733024,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BQ082119,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TMEM90B,pagerank:0.15000000000000002,EntrezGeneId:79953
name:CACNB3,pagerank:0.15000000000000002,EntrezGeneId:784
name:ENO4,EntrezGeneId:387712,pagerank:0.15000000000000002
name:BX493546,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AI052687,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AA600238,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SDF4,EntrezGeneId:51150,pagerank:0.15000000000000002
name:BF513493,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW105162,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW592968,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LIMK1,pagerank:0.15000000000000002,EntrezGeneId:3984
name:AP3S1,pagerank:0.15000000000000002,EntrezGeneId:1176
name:DOK3,EntrezGeneId:79930,pagerank:0.15000000000000002
name:AK022092,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AY227114,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C7orf61,pagerank:0.15000000000000002,EntrezGeneId:402573
name:FLG2,EntrezGeneId:388698,pagerank:0.15000000000000002
name:RAP2B,pagerank:0.15000000000000002,EntrezGeneId:5912
name:CR622587,pagerank:0.15000000000000002,EntrezGeneId:NA
name:METTL6,pagerank:0.15000000000000002,EntrezGeneId:131965
name:PLD6,EntrezGeneId:201164,pagerank:0.15000000000000002
name:AA724305,pagerank:0.15000000000000002,EntrezGeneId:NA
name:EFHD1,pagerank:0.15000000000000002,EntrezGeneId:80303
name:BAAT,EntrezGeneId:570,pagerank:0.15000000000000002
name:ZMAT2,pagerank:0.15000000000000002,EntrezGeneId:153527
name:SLC44A2,pagerank:0.15000000000000002,EntrezGeneId:57153
name:GBP4,EntrezGeneId:115361,pagerank:0.15000000000000002
name:TIRAP,EntrezGeneId:114609,pagerank:0.15000000000000002
name:BX537900,pagerank:0.15000000000000002,EntrezGeneId:100130155
name:BF061500,pagerank:0.15000000000000002,EntrezGeneId:NA
name:HOMEZ,EntrezGeneId:57594,pagerank:0.15000000000000002
name:FANCA,EntrezGeneId:2175,pagerank:0.15000000000000002
name:HLA-H,EntrezGeneId:3136,pagerank:0.15000000000000002
name:FTH1,EntrezGeneId:2495,pagerank:0.15000000000000002
name:OLIG2,pagerank:0.15000000000000002,EntrezGeneId:10215
name:HBXIP,EntrezGeneId:10542,pagerank:0.15000000000000002
name:CRYM,EntrezGeneId:1428,pagerank:0.15000000000000002
name:LRP4,EntrezGeneId:4038,pagerank:0.15000000000000002
name:SMARCA5,pagerank:0.15000000000000002,EntrezGeneId:8467
name:DNAJA1,pagerank:0.15000000000000002,EntrezGeneId:3301
name:UNC5A,pagerank:0.15000000000000002,EntrezGeneId:90249
name:TMEM163,pagerank:0.15000000000000002,EntrezGeneId:81615
name:PSKH2,pagerank:0.15000000000000002,EntrezGeneId:85481
name:SNORD68,pagerank:0.15000000000000002,EntrezGeneId:6137
name:CGN,EntrezGeneId:57530,pagerank:0.15000000000000002
name:RIC8B,pagerank:0.15000000000000002,EntrezGeneId:55188
name:IL1A,EntrezGeneId:3552,pagerank:0.15000000000000002
name:BX113978,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FOXR1,pagerank:0.15000000000000002,EntrezGeneId:283150
name:SATB2,pagerank:0.15000000000000002,EntrezGeneId:23314
name:PITPNB,pagerank:0.15000000000000002,EntrezGeneId:23760
name:ZDHHC4,pagerank:0.15000000000000002,EntrezGeneId:55146
name:CPM,EntrezGeneId:1368,pagerank:0.15000000000000002
name:F2RL2,pagerank:0.15000000000000002,EntrezGeneId:2151
name:DA622844,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW204748,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ALDH1L2,pagerank:0.15000000000000002,EntrezGeneId:160428
name:SAT2,EntrezGeneId:112483,pagerank:0.15000000000000002
name:SIAH2,pagerank:0.15000000000000002,EntrezGeneId:6478
name:PTGIR,EntrezGeneId:5739,pagerank:0.15000000000000002
name:AK128037,pagerank:0.15000000000000002,EntrezGeneId:341883
name:BC090942,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LRRC37A4,pagerank:0.15000000000000002,EntrezGeneId:55073
name:FLRT1,pagerank:0.15000000000000002,EntrezGeneId:23769
name:C9orf119,pagerank:0.15000000000000002,EntrezGeneId:375757
name:POLRMT,pagerank:0.15000000000000002,EntrezGeneId:5442
name:AK023519,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AI942413,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AI650261,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DKFZp434J2031,pagerank:0.15000000000000002,EntrezGeneId:80895
name:LOC400654,pagerank:0.15000000000000002,EntrezGeneId:400654
name:GTPBP5,pagerank:0.15000000000000002,EntrezGeneId:26164
name:CELF4,pagerank:0.15000000000000002,EntrezGeneId:56853
name:HSP90AA6P,pagerank:0.15000000000000002,EntrezGeneId:441051
name:AA904384,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AI769787,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LIMS3,pagerank:0.15000000000000002,EntrezGeneId:96626
name:USH1G,pagerank:0.15000000000000002,EntrezGeneId:124590
name:C20orf114,pagerank:0.15000000000000002,EntrezGeneId:92747
name:CSRP2,pagerank:0.15000000000000002,EntrezGeneId:1466
name:U61088,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CATSPER2,pagerank:0.15000000000000002,EntrezGeneId:117155
name:FAM185A,pagerank:0.15000000000000002,EntrezGeneId:222234
name:MT1B,EntrezGeneId:4490,pagerank:0.15000000000000002
name:DACT3,pagerank:0.15000000000000002,EntrezGeneId:147906
name:DB336446,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BC030121,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CES5A,pagerank:0.15000000000000002,EntrezGeneId:221223
name:MAF1,EntrezGeneId:84232,pagerank:0.15000000000000002
name:FBRS,EntrezGeneId:64319,pagerank:0.15000000000000002
name:FCGR2A,pagerank:0.15000000000000002,EntrezGeneId:2212
name:ZNF280D,pagerank:0.15000000000000002,EntrezGeneId:54816
name:CRADD,EntrezGeneId:8738,pagerank:0.15000000000000002
name:NEURL4,pagerank:0.15000000000000002,EntrezGeneId:84461
name:SOCS1,pagerank:0.15000000000000002,EntrezGeneId:8651
name:C8orf74,pagerank:0.15000000000000002,EntrezGeneId:203076
name:UBE3A,pagerank:0.15000000000000002,EntrezGeneId:7337
name:FOXB1,pagerank:0.15000000000000002,EntrezGeneId:27023
name:TUBB8,pagerank:0.15000000000000002,EntrezGeneId:347688
name:ASTN1,pagerank:0.15000000000000002,EntrezGeneId:460
name:FKSG2,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BQ446777,pagerank:0.15000000000000002,EntrezGeneId:NA
name:METTL1,pagerank:0.15000000000000002,EntrezGeneId:4234
name:AV655523,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BM664572,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SLFN11,pagerank:0.15000000000000002,EntrezGeneId:91607
name:RAB3IP,pagerank:0.15000000000000002,EntrezGeneId:117177
name:SLC8A3,pagerank:0.15000000000000002,EntrezGeneId:6547
name:BX104024,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BX103063,pagerank:0.15000000000000002,EntrezGeneId:NA
name:GPIHBP1,pagerank:0.15000000000000002,EntrezGeneId:338328
name:C20orf202,pagerank:0.15000000000000002,EntrezGeneId:400831
name:RMI1,EntrezGeneId:80010,pagerank:0.15000000000000002
name:COX6A2,pagerank:0.15000000000000002,EntrezGeneId:1339
name:PFN4,EntrezGeneId:375189,pagerank:0.15000000000000002
name:LYPD5,pagerank:0.15000000000000002,EntrezGeneId:284348
name:KIAA0040,pagerank:0.15000000000000002,EntrezGeneId:9674
name:DR980200,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FAAH,EntrezGeneId:2166,pagerank:0.15000000000000002
name:C9orf7,pagerank:0.15000000000000002,EntrezGeneId:11094
name:CACNG6,pagerank:0.15000000000000002,EntrezGeneId:59285
name:GPR176,pagerank:0.15000000000000002,EntrezGeneId:11245
name:XRN1,EntrezGeneId:54464,pagerank:0.15000000000000002
name:AK2,EntrezGeneId:204,pagerank:0.15000000000000002
name:FIG4,EntrezGeneId:9896,pagerank:0.15000000000000002
name:AK097193,pagerank:0.15000000000000002,EntrezGeneId:NA
name:WIPI2,pagerank:0.15000000000000002,EntrezGeneId:26100
name:GPS1,EntrezGeneId:2873,pagerank:0.15000000000000002
name:BG722090,pagerank:0.15000000000000002,EntrezGeneId:NA
name:UPK3A,pagerank:0.15000000000000002,EntrezGeneId:7380
name:MLEC,EntrezGeneId:9761,pagerank:0.15000000000000002
name:GCLM,EntrezGeneId:2730,pagerank:0.15000000000000002
name:CXorf36,pagerank:0.15000000000000002,EntrezGeneId:79742
name:IRX6,EntrezGeneId:79190,pagerank:0.15000000000000002
name:HAR1A,pagerank:0.15000000000000002,EntrezGeneId:768096
name:PRDM13,pagerank:0.15000000000000002,EntrezGeneId:59336
name:BC068609,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FAM164A,pagerank:0.15000000000000002,EntrezGeneId:51101
name:LOC340544,pagerank:0.15000000000000002,EntrezGeneId:340544
name:TRIB3,pagerank:0.15000000000000002,EntrezGeneId:57761
name:C9orf135,pagerank:0.15000000000000002,EntrezGeneId:138255
name:PLA2G4C,pagerank:0.15000000000000002,EntrezGeneId:8605
name:NUP50,pagerank:0.15000000000000002,EntrezGeneId:10762
name:OR12D2,pagerank:0.15000000000000002,EntrezGeneId:26529
name:BF508258,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AK125786,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C1orf63,pagerank:0.15000000000000002,EntrezGeneId:57035
name:UBR2,EntrezGeneId:23304,pagerank:0.15000000000000002
name:CCDC21,pagerank:0.15000000000000002,EntrezGeneId:64793
name:NELL1,pagerank:0.15000000000000002,EntrezGeneId:4745
name:BX108606,pagerank:0.15000000000000002,EntrezGeneId:NA
name:NCKAP5L,pagerank:0.15000000000000002,EntrezGeneId:57701
name:ZNF432,pagerank:0.15000000000000002,EntrezGeneId:9668
name:POLE,EntrezGeneId:5426,pagerank:0.15000000000000002
name:DNASE1,pagerank:0.15000000000000002,EntrezGeneId:1773
name:KLHL8,pagerank:0.15000000000000002,EntrezGeneId:57563
name:TTC7A,pagerank:0.15000000000000002,EntrezGeneId:57217
name:IRF9,EntrezGeneId:10379,pagerank:0.15000000000000002
name:EIF4A1,pagerank:0.15000000000000002,EntrezGeneId:1973
name:AL042883,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SPEF1,pagerank:0.15000000000000002,EntrezGeneId:25876
name:MPPED1,pagerank:0.15000000000000002,EntrezGeneId:758
name:ZNF454,pagerank:0.15000000000000002,EntrezGeneId:285676
name:TBL1Y,pagerank:0.15000000000000002,EntrezGeneId:90665
name:AU253196,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C8G,EntrezGeneId:733,pagerank:0.15000000000000002
name:IZUMO4,pagerank:0.15000000000000002,EntrezGeneId:113177
name:NPB,EntrezGeneId:256933,pagerank:0.15000000000000002
name:RSPH10B2,pagerank:0.15000000000000002,EntrezGeneId:728194
name:N64537,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AIRE,EntrezGeneId:326,pagerank:0.15000000000000002
name:AK024148,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ABI2,EntrezGeneId:10152,pagerank:0.15000000000000002
name:ELL3,EntrezGeneId:80237,pagerank:0.15000000000000002
name:BRSK1,pagerank:0.15000000000000002,EntrezGeneId:84446
name:HFE,EntrezGeneId:3077,pagerank:0.15000000000000002
name:C4BPA,pagerank:0.15000000000000002,EntrezGeneId:722
name:TMPRSS6,pagerank:0.15000000000000002,EntrezGeneId:164656
name:RNU12,pagerank:0.15000000000000002,EntrezGeneId:267010
name:LENG8,pagerank:0.15000000000000002,EntrezGeneId:114823
name:IFIT1,pagerank:0.15000000000000002,EntrezGeneId:3434
name:TMSB15B,pagerank:0.15000000000000002,EntrezGeneId:286527
name:HDAC9,pagerank:0.15000000000000002,EntrezGeneId:9734
name:C5orf20,pagerank:0.15000000000000002,EntrezGeneId:140947
name:JUB,EntrezGeneId:84962,pagerank:0.15000000000000002
name:BX093679,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MMP17,pagerank:0.15000000000000002,EntrezGeneId:4326
name:CUL2,EntrezGeneId:8453,pagerank:0.15000000000000002
name:VEZT,EntrezGeneId:55591,pagerank:0.15000000000000002
name:AK123129,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MTA2,EntrezGeneId:9219,pagerank:0.15000000000000002
name:HEATR6,pagerank:0.15000000000000002,EntrezGeneId:63897
name:FAM89B,pagerank:0.15000000000000002,EntrezGeneId:23625
name:FEM1C,pagerank:0.15000000000000002,EntrezGeneId:56929
name:BM987854,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DBX1,EntrezGeneId:120237,pagerank:0.15000000000000002
name:MARVELD3,pagerank:0.15000000000000002,EntrezGeneId:91862
name:AW293882,pagerank:0.15000000000000002,EntrezGeneId:NA
name:HFE2,EntrezGeneId:148738,pagerank:0.15000000000000002
name:AJ312026,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PCGF3,pagerank:0.15000000000000002,EntrezGeneId:10336
name:SCGB3A1,pagerank:0.15000000000000002,EntrezGeneId:92304
name:AI479285,pagerank:0.15000000000000002,EntrezGeneId:NA
name:IFI30,pagerank:0.15000000000000002,EntrezGeneId:10437
name:ATG16L2,pagerank:0.15000000000000002,EntrezGeneId:89849
name:GLYATL3,pagerank:0.15000000000000002,EntrezGeneId:389396
name:GRB14,pagerank:0.15000000000000002,EntrezGeneId:2888
name:NR1H4,pagerank:0.15000000000000002,EntrezGeneId:9971
name:PITX1,pagerank:0.15000000000000002,EntrezGeneId:5307
name:1.Mar,pagerank:0.15000000000000002,EntrezGeneId:55016
name:FAM189A2,pagerank:0.15000000000000002,EntrezGeneId:9413
name:RPAP3,pagerank:0.15000000000000002,EntrezGeneId:79657
name:BM672267,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CXorf65,pagerank:0.15000000000000002,EntrezGeneId:158830
name:BX109404,pagerank:0.15000000000000002,EntrezGeneId:NA
name:OR4E2,pagerank:0.15000000000000002,EntrezGeneId:26686
name:AI798199,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TMEM159,pagerank:0.15000000000000002,EntrezGeneId:57146
name:KCNJ11,pagerank:0.15000000000000002,EntrezGeneId:3767
name:AW294769,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PGAP3,pagerank:0.15000000000000002,EntrezGeneId:93210
name:PSMB10,pagerank:0.15000000000000002,EntrezGeneId:5699
name:AW277197,pagerank:0.15000000000000002,EntrezGeneId:NA
name:NUF2,EntrezGeneId:83540,pagerank:0.15000000000000002
name:Y08699,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SRPK2,pagerank:0.15000000000000002,EntrezGeneId:6733
name:BMP5,EntrezGeneId:653,pagerank:0.15000000000000002
name:DDB2,EntrezGeneId:1643,pagerank:0.15000000000000002
name:GABRG3,pagerank:0.15000000000000002,EntrezGeneId:2567
name:AR,EntrezGeneId:367,pagerank:0.15000000000000002
name:CCDC28A,pagerank:0.15000000000000002,EntrezGeneId:25901
name:POTEG,EntrezGeneId:404785,pagerank:0.15000000000000002
name:BG191465,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C3orf10,pagerank:0.15000000000000002,EntrezGeneId:55845
name:MPND,EntrezGeneId:84954,pagerank:0.15000000000000002
name:LOC221442,pagerank:0.15000000000000002,EntrezGeneId:221442
name:BX106259,pagerank:0.15000000000000002,EntrezGeneId:NA
name:RPL17,pagerank:0.15000000000000002,EntrezGeneId:6139
name:BI259157,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AY726569,pagerank:0.15000000000000002,EntrezGeneId:NA
name:INTS2,pagerank:0.15000000000000002,EntrezGeneId:57508
name:AF090908,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BI047056,pagerank:0.15000000000000002,EntrezGeneId:NA
name:B4GALT4,pagerank:0.15000000000000002,EntrezGeneId:8702
name:NCAPH2,pagerank:0.15000000000000002,EntrezGeneId:29781
name:ARHGAP10,pagerank:0.15000000000000002,EntrezGeneId:79658
name:LOC100288336,pagerank:0.15000000000000002,EntrezGeneId:100288336
name:BM850770,pagerank:0.15000000000000002,EntrezGeneId:NA
name:KIAA1013,pagerank:0.15000000000000002,EntrezGeneId:23150
name:BX111162,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DNAJB3,pagerank:0.15000000000000002,EntrezGeneId:414061
name:BX091362,pagerank:0.15000000000000002,EntrezGeneId:NA
name:OR52R1,pagerank:0.15000000000000002,EntrezGeneId:119695
name:AK127725,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BG203660,pagerank:0.15000000000000002,EntrezGeneId:NA
name:N64389,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C7orf52,pagerank:0.15000000000000002,EntrezGeneId:375607
name:SHOX2,pagerank:0.15000000000000002,EntrezGeneId:6474
name:BF056512,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CB962925,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CYP2F1,pagerank:0.15000000000000002,EntrezGeneId:1572
name:KLHL36,pagerank:0.15000000000000002,EntrezGeneId:79786
name:ZAN,EntrezGeneId:7455,pagerank:0.15000000000000002
name:TREX2,pagerank:0.15000000000000002,EntrezGeneId:11219
name:AW276479,pagerank:0.15000000000000002,EntrezGeneId:NA
name:STMN2,pagerank:0.15000000000000002,EntrezGeneId:11075
name:KRTAP19-4,pagerank:0.15000000000000002,EntrezGeneId:337971
name:BM699104,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ASAP2,pagerank:0.15000000000000002,EntrezGeneId:8853
name:C1orf144,pagerank:0.15000000000000002,EntrezGeneId:26099
name:AK094621,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW188305,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SCYL3,pagerank:0.15000000000000002,EntrezGeneId:57147
name:ZNF598,pagerank:0.15000000000000002,EntrezGeneId:90850
name:BU855480,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PILRA,EntrezGeneId:29992,pagerank:0.15000000000000002
name:EPS8L1,pagerank:0.15000000000000002,EntrezGeneId:54869
name:AK091723,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SDIM1,pagerank:0.15000000000000002,EntrezGeneId:100505705
name:ENO1-AS1,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW269407,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DKFZp666C185,pagerank:0.15000000000000002,EntrezGeneId:64853
name:METRNL,pagerank:0.15000000000000002,EntrezGeneId:284207
name:BC032918,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CLC,EntrezGeneId:1178,pagerank:0.15000000000000002
name:MOBP,EntrezGeneId:4336,pagerank:0.15000000000000002
name:AFP,EntrezGeneId:174,pagerank:0.15000000000000002
name:AI188195,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CARD16,pagerank:0.15000000000000002,EntrezGeneId:114769
name:TEKT3,pagerank:0.15000000000000002,EntrezGeneId:64518
name:CD172241,pagerank:0.15000000000000002,EntrezGeneId:NA
name:POLR3D,pagerank:0.15000000000000002,EntrezGeneId:661
name:TAS1R3,pagerank:0.15000000000000002,EntrezGeneId:83756
name:UBE2NL,pagerank:0.15000000000000002,EntrezGeneId:389898
name:PRAMEF12,pagerank:0.15000000000000002,EntrezGeneId:390999
name:MTF1,EntrezGeneId:4520,pagerank:0.15000000000000002
name:ATG5,EntrezGeneId:9474,pagerank:0.15000000000000002
name:CB044618,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BC038245,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TSPY1,pagerank:0.15000000000000002,EntrezGeneId:7258
name:KCNMB2,pagerank:0.15000000000000002,EntrezGeneId:10242
name:TM9SF3,pagerank:0.15000000000000002,EntrezGeneId:56889
name:TAF1,EntrezGeneId:6872,pagerank:0.15000000000000002
name:CAMK1D,pagerank:0.15000000000000002,EntrezGeneId:57118
name:BM668316,pagerank:0.15000000000000002,EntrezGeneId:NA
name:EDEM1,pagerank:0.15000000000000002,EntrezGeneId:9695
name:C17orf98,pagerank:0.15000000000000002,EntrezGeneId:388381
name:SERPING1,pagerank:0.15000000000000002,EntrezGeneId:710
name:DB350971,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C7orf64,pagerank:0.15000000000000002,EntrezGeneId:84060
name:PTPN18,pagerank:0.15000000000000002,EntrezGeneId:26469
name:MPZ,EntrezGeneId:4359,pagerank:0.15000000000000002
name:BOLL,EntrezGeneId:66037,pagerank:0.15000000000000002
name:BC029817,pagerank:0.15000000000000002,EntrezGeneId:NA
name:WDR26,pagerank:0.15000000000000002,EntrezGeneId:80232
name:FAM159A,pagerank:0.15000000000000002,EntrezGeneId:348378
name:ZBTB25,pagerank:0.15000000000000002,EntrezGeneId:7597
name:AK091230,pagerank:0.15000000000000002,EntrezGeneId:NA
name:GLG1,EntrezGeneId:2734,pagerank:0.15000000000000002
name:COPG2,pagerank:0.15000000000000002,EntrezGeneId:26958
name:CDX2,EntrezGeneId:1045,pagerank:0.15000000000000002
name:COLQ,EntrezGeneId:8292,pagerank:0.15000000000000002
name:OLIG1,pagerank:0.15000000000000002,EntrezGeneId:116448
name:BP432397,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BCHE,EntrezGeneId:590,pagerank:0.15000000000000002
name:GBA2,EntrezGeneId:57704,pagerank:0.15000000000000002
name:SPATS2,pagerank:0.15000000000000002,EntrezGeneId:65244
name:AFF2,EntrezGeneId:2334,pagerank:0.15000000000000002
name:SNAPC3,pagerank:0.15000000000000002,EntrezGeneId:6619
name:FGF3,EntrezGeneId:2248,pagerank:0.15000000000000002
name:EPN3,EntrezGeneId:55040,pagerank:0.15000000000000002
name:TNNI3,pagerank:0.15000000000000002,EntrezGeneId:7137
name:ZNF283,pagerank:0.15000000000000002,EntrezGeneId:284349
name:NBAS,EntrezGeneId:51594,pagerank:0.15000000000000002
name:AW173254,pagerank:0.15000000000000002,EntrezGeneId:NA
name:OTP,EntrezGeneId:23440,pagerank:0.15000000000000002
name:ASAH1,pagerank:0.15000000000000002,EntrezGeneId:427
name:GLRX5,pagerank:0.15000000000000002,EntrezGeneId:51218
name:ADAMTS18,pagerank:0.15000000000000002,EntrezGeneId:170692
name:PIGS,EntrezGeneId:94005,pagerank:0.15000000000000002
name:PTPN11,pagerank:0.15000000000000002,EntrezGeneId:5781
name:CCK,EntrezGeneId:885,pagerank:0.15000000000000002
name:CUL7,EntrezGeneId:9820,pagerank:0.15000000000000002
name:AW593287,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BX109970,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MORN1,pagerank:0.15000000000000002,EntrezGeneId:79906
name:TIMP3,pagerank:0.15000000000000002,EntrezGeneId:7078
name:TTY14,pagerank:0.15000000000000002,EntrezGeneId:83869
name:CV573327,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LDLRAD3,pagerank:0.15000000000000002,EntrezGeneId:143458
name:BU676267,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BX107471,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C18orf16,pagerank:0.15000000000000002,EntrezGeneId:147429
name:HSD17B7P2,pagerank:0.15000000000000002,EntrezGeneId:51478
name:CHRM5,pagerank:0.15000000000000002,EntrezGeneId:1133
name:HIST2H2AB,pagerank:0.15000000000000002,EntrezGeneId:317772
name:OR4K17,pagerank:0.15000000000000002,EntrezGeneId:390436
name:MB21D2,pagerank:0.15000000000000002,EntrezGeneId:151963
name:AI924184,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DB315451,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TTR,EntrezGeneId:7276,pagerank:0.15000000000000002
name:AK093412,pagerank:0.15000000000000002,EntrezGeneId:100507435
name:LRTM2,pagerank:0.15000000000000002,EntrezGeneId:654429
name:UBE2I,pagerank:0.15000000000000002,EntrezGeneId:7329
name:PAK6,EntrezGeneId:56924,pagerank:0.15000000000000002
name:SEPHS2,pagerank:0.15000000000000002,EntrezGeneId:22928
